260912,6,1,2,0,0,0,2,1
260913,9,3,9,0,0,3,8,1
260914,9,1,4,0,0,2,2,3
260915,1,0,1,0,0,0,0,0
260916,0,0,0,0,0,0,0,0
260917,7,1,1,0,0,1,3,1
260918,3,0,1,0,0,1,0,1
260919,5,1,1,0,0,2,1,0
260920,4,1,1,0,0,1,1,0
260921,9,1,3,0,0,1,3,2
260922,9,1,5,0,0,2,4,1
260923,0,0,0,0,0,0,0,0
260924,0,0,0,0,0,0,0,0
260925,7,0,2,0,0,1,3,1
260926,4,0,1,0,0,1,2,0
260927,0,0,0,0,0,0,0,0
260928,7,1,2,0,0,1,2,1
260929,1,0,0,0,0,0,1,0
260930,6,2,1,0,0,1,2,0
260931,1,1,0,0,0,0,0,0
260932,2,0,0,0,0,0,1,1
260933,0,0,0,0,0,0,0,0
260934,9,1,2,0,0,2,2,3
260935,6,1,1,0,0,1,2,1
260936,9,2,3,0,0,3,3,3
260937,9,3,0,0,0,9,1,2
260938,9,3,3,0,0,2,5,3
260939,9,1,3,0,0,2,3,1
260940,9,2,3,0,0,3,4,2
260941,9,3,5,0,0,7,9,5
260942,9,3,6,0,0,5,4,3
260943,5,1,1,0,0,1,1,1
260944,0,0,0,0,0,0,0,0
260945,6,2,0,0,0,0,3,1
260946,9,3,9,0,0,2,5,2
260947,5,1,1,0,0,1,1,1
260948,3,0,1,0,0,0,1,1
260949,3,0,1,0,0,0,1,1
260965,0,0,0,0,0,0,0,0
260966,6,1,1,0,0,1,2,1
260967,2,1,0,0,0,0,1,0
260968,4,1,1,0,0,1,1,0
260969,9,1,2,0,0,1,3,2
260970,3,0,1,0,0,1,1,0
260971,6,1,1,0,0,1,2,1
260972,9,3,5,0,0,1,4,2
260973,0,0,0,0,0,0,0,0
260974,9,3,3,0,0,2,0,1
260975,0,0,0,0,0,0,0,0
260976,5,2,0,0,0,1,1,1
260977,0,0,0,0,0,0,0,0
260978,8,2,3,0,0,1,1,1
260979,0,0,0,0,0,0,0,0
260980,7,0,1,0,0,1,4,1
260981,4,1,0,0,0,1,1,1
260982,2,0,0,0,0,0,2,0
260983,5,1,1,0,0,1,1,1
260984,9,4,2,0,0,4,5,4
260985,9,4,0,0,0,7,4,2
260986,9,2,2,0,0,2,2,3
260987,9,4,1,0,0,8,7,0
260988,4,1,1,0,0,1,0,1
260989,9,2,7,0,0,3,6,2
260990,5,0,0,0,0,0,3,2
260991,8,0,1,0,0,2,3,2
260992,5,1,0,0,0,0,3,1
260993,8,2,2,0,0,1,2,1
260994,2,1,0,0,0,0,1,0
260995,6,1,2,0,0,1,1,1
260996,1,0,0,0,0,0,1,0
260997,8,2,3,0,0,1,1,1
260998,8,0,1,0,0,3,3,1
260999,9,1,5,0,0,1,5,1
261000,6,0,1,0,0,2,2,1
261001,0,0,0,0,0,0,0,0
261002,9,7,3,0,0,2,5,5
261003,9,2,1,0,0,2,3,2
261004,9,1,3,0,0,1,3,3
261005,3,1,0,0,0,1,1,0
261006,4,1,1,0,0,0,2,0
261007,9,2,4,0,0,2,3,2
261008,9,2,5,0,0,3,1,3
261009,9,1,2,0,0,1,3,2
261010,9,4,1,0,0,2,2,1
261013,0,0,0,0,0,0,0,0
261020,9,9,9,0,0,9,9,9
261025,9,6,9,0,0,9,7,0
261031,9,9,9,0,0,9,9,9
261032,9,9,9,0,0,9,9,9
261035,9,9,0,0,0,0,0,0
261036,9,0,9,0,0,0,9,9
261040,0,0,0,0,0,0,0,0
261045,9,5,9,0,0,3,7,9
261046,9,4,1,0,0,9,9,9
261055,9,9,9,0,0,5,9,9
261056,9,7,7,0,0,3,9,8
261060,9,1,2,0,0,0,0,6
261061,9,9,0,0,0,7,4,3
261062,9,8,0,0,0,2,4,9
261063,7,1,5,0,0,0,0,1
261064,9,8,6,0,0,6,6,9
261070,9,0,2,0,0,9,0,9
261075,9,0,0,0,0,0,9,0
261076,0,0,0,0,0,0,0,0
261081,9,1,8,0,0,1,5,9
261082,9,5,9,0,0,3,4,9
261083,9,9,8,0,0,5,9,9
261084,9,5,9,0,0,5,9,9
261090,9,9,3,0,0,0,5,5
261095,9,9,4,0,0,4,9,9
261096,9,0,0,0,0,0,9,0
261100,9,4,5,0,0,9,0,7
261105,9,0,0,0,0,0,9,0
261106,9,0,0,0,0,0,9,0
261110,9,9,3,0,0,5,9,9
261111,9,9,9,0,0,7,9,9
261112,9,9,9,0,0,6,9,9
261113,9,9,9,0,0,7,9,9
261114,9,9,9,0,0,5,9,9
261115,2,1,0,0,0,0,0,1
261116,2,0,1,0,0,1,0,0
261135,9,1,4,0,0,3,4,9
261136,9,4,1,0,0,4,4,9
261140,9,9,9,0,0,9,9,9
261141,9,4,0,0,0,2,0,3
261142,9,8,3,0,0,4,1,1
261143,9,9,9,0,0,2,9,9
261144,9,9,9,0,0,5,9,9
261145,9,9,9,0,0,2,1,9
261151,9,2,5,0,0,5,5,3
261152,9,6,1,0,0,5,9,5
261153,9,9,8,0,0,5,9,9
261154,9,9,5,0,0,5,9,9
261155,0,0,0,0,0,0,0,0
261156,0,0,0,0,0,0,0,0
261160,9,9,9,0,0,9,9,9
261161,9,6,8,0,0,5,5,9
261162,9,3,8,0,0,3,5,9
261171,6,4,0,0,0,0,0,2
261172,9,4,2,0,0,0,4,4
261173,9,9,8,0,0,4,7,9
261174,9,9,8,0,0,5,6,9
261176,9,9,4,0,0,2,6,9
261186,9,1,3,0,0,5,5,0
261195,9,9,9,0,0,9,9,9
261196,9,9,7,0,0,9,9,9
261205,0,0,0,0,0,0,0,0
261206,9,2,5,0,0,1,3,9
261215,9,6,3,0,0,0,4,2
261216,4,0,0,0,0,0,0,4
261220,9,9,9,0,0,4,9,9
261221,9,9,9,0,0,9,9,9
261222,9,9,9,0,0,9,9,9
261223,9,7,6,0,0,4,8,9
261224,9,6,4,0,0,1,2,9
261225,9,1,2,0,0,1,1,4
261226,9,1,1,0,0,1,1,6
261227,9,2,1,0,0,1,1,9
261228,7,2,1,0,0,1,1,2
261230,0,0,0,0,0,0,0,0
261232,4,2,0,0,0,0,0,2
261233,0,0,0,0,0,0,0,0
261234,1,1,0,0,0,0,0,0
261235,5,2,1,0,0,0,0,2
261236,2,0,0,0,0,0,0,2
261237,0,0,0,0,0,0,0,0
261243,0,0,0,0,0,0,0,0
261244,0,0,0,0,0,0,0,0
261246,8,3,1,0,0,0,1,3
261247,5,2,1,0,0,0,1,1
261250,1,0,0,0,0,0,0,1
261251,3,0,0,0,0,0,0,3
261252,7,3,1,0,0,1,1,1
261253,7,2,0,0,0,1,1,3
261254,4,1,1,0,0,0,1,1
261255,2,1,0,0,0,0,0,1
261256,0,0,0,0,0,0,0,0
261257,0,0,0,0,0,0,0,0
261258,9,3,1,0,0,1,2,2
261259,1,0,1,0,0,0,0,0
261260,8,4,1,0,0,0,1,2
261261,8,3,1,0,0,1,1,2
261264,1,1,0,0,0,0,0,0
261265,0,0,0,0,0,0,0,0
261266,2,0,0,0,0,0,0,2
261267,4,0,0,0,0,0,0,4
261268,6,3,1,0,0,1,1,0
261269,4,2,1,0,0,0,0,1
261270,8,3,0,0,0,1,2,2
261271,5,2,0,0,0,1,0,2
261272,0,0,0,0,0,0,0,0
261273,0,0,0,0,0,0,0,0
261274,5,0,0,0,0,0,0,5
261275,3,0,0,0,0,0,0,3
261276,9,1,1,0,0,1,1,5
261277,9,3,1,0,0,0,0,5
261278,9,3,3,0,0,3,4,3
261279,9,4,4,0,0,2,2,3
261281,9,9,9,0,0,4,9,9
261282,9,9,7,0,0,4,9,9
261283,9,0,2,0,0,2,2,9
261284,9,2,2,0,0,2,2,9
261285,9,2,0,0,0,2,0,6
261286,9,2,0,0,0,2,0,6
261302,3,1,0,0,0,0,1,1
261303,0,0,0,0,0,0,0,0
261304,2,0,0,0,0,0,0,2
261307,0,0,0,0,0,0,0,0
261308,8,2,0,0,0,3,0,3
261309,0,0,0,0,0,0,0,0
261313,0,0,0,0,0,0,0,0
261314,9,9,0,0,0,9,0,0
261315,0,0,0,0,0,0,0,0
261316,9,9,9,0,0,9,9,9
261317,0,0,0,0,0,0,0,0
261318,2,0,1,0,0,0,0,1
261320,9,8,1,0,0,0,1,5
261321,9,6,5,0,0,3,9,1
261322,9,0,0,0,0,9,9,0
261323,9,0,0,0,0,0,9,0
261324,9,4,1,0,0,6,9,3
261325,9,6,4,0,0,0,3,3
261326,9,9,3,0,0,4,4,5
261327,0,0,0,0,0,0,0,0
261328,9,1,2,0,0,3,4,9
261329,9,9,1,0,0,3,3,9
261330,9,8,4,0,0,1,9,9
261331,9,7,2,0,0,5,9,7
261332,9,8,5,0,0,1,6,9
261333,9,1,0,0,0,1,2,6
261334,9,7,7,0,0,1,7,9
261335,0,0,0,0,0,0,0,0
261336,1,1,0,0,0,0,0,0
261338,9,3,4,0,0,1,2,8
261339,7,0,0,0,0,0,4,3
261340,9,7,9,0,0,4,7,9
261341,9,5,6,0,0,3,4,3
261342,8,4,0,0,0,0,2,2
261343,9,6,7,0,0,8,8,9
261344,0,0,0,0,0,0,0,0
261345,0,0,0,0,0,0,0,0
261346,3,0,0,0,0,2,0,1
261347,0,0,0,0,0,0,0,0
261348,9,9,0,0,0,0,0,0
261349,9,9,0,0,0,0,0,0
261350,9,7,4,0,0,2,0,9
261351,0,0,0,0,0,0,0,0
261355,9,6,9,0,0,8,9,8
261356,9,8,5,0,0,3,6,9
261357,3,0,1,0,0,1,0,1
261358,2,0,1,0,0,1,0,0
261359,3,0,1,0,0,1,0,1
261360,2,0,0,0,0,1,0,1
261361,5,1,1,0,0,2,0,1
261362,3,0,2,0,0,0,0,1
261363,5,1,2,0,0,1,0,1
261364,2,0,1,0,0,0,0,1
261365,4,1,0,0,0,1,1,1
261366,5,1,1,0,0,1,0,2
261367,8,2,0,0,0,2,2,2
261368,7,0,2,0,0,3,0,2
261369,2,0,1,0,0,0,0,1
261370,2,0,1,0,0,0,0,1
261371,4,0,2,0,0,0,0,2
261372,0,0,0,0,0,0,0,0
261373,2,0,1,0,0,0,0,1
261374,2,0,1,0,0,0,0,1
261375,4,0,2,0,0,0,0,2
261376,2,1,1,0,0,0,0,0
261377,3,1,1,0,0,0,0,1
261378,2,0,0,0,0,0,0,2
261379,4,0,2,0,0,0,0,2
261380,5,2,1,0,0,2,0,0
261381,9,4,2,0,0,2,5,2
261382,9,5,1,0,0,2,5,1
261383,9,5,2,0,0,2,5,2
261384,6,1,0,0,0,0,3,2
261385,9,0,0,0,0,0,9,2
261386,0,0,0,0,0,0,0,0
261387,0,0,0,0,0,0,0,0
261388,9,5,0,0,0,0,2,3
261390,0,0,0,0,0,0,0,0
261400,9,6,5,0,0,9,8,1
261401,9,2,6,0,0,6,9,3
261402,9,3,1,0,0,3,4,1
261403,0,0,0,0,0,0,0,0
261404,9,3,3,0,0,0,5,4
261405,7,1,2,0,0,2,2,0
261406,0,0,0,0,0,0,0,0
261407,6,1,1,0,0,1,2,1
261408,4,0,1,0,0,1,1,1
261409,9,2,1,0,0,0,4,2
261413,9,9,9,0,0,9,7,9
261414,9,7,2,0,0,7,9,9
261415,9,4,9,0,0,7,3,3
261416,9,1,3,0,0,2,2,1
261417,3,0,0,0,0,0,3,0
261418,7,1,1,0,0,2,2,1
261419,9,3,3,0,0,3,3,2
261420,9,6,4,0,0,3,2,2
261421,9,1,1,0,0,2,2,3
261422,7,1,2,0,0,1,1,2
261423,1,0,0,0,0,0,1,0
261424,4,0,2,0,0,1,1,0
261425,1,1,0,0,0,0,0,0
261426,5,0,0,0,0,2,2,1
261427,9,0,4,0,0,3,3,2
261428,0,0,0,0,0,0,0,0
261429,1,0,0,0,0,0,1,0
261430,0,0,0,0,0,0,0,0
261431,7,2,3,0,0,2,0,0
261432,9,3,4,0,0,1,1,2
261433,9,2,3,0,0,2,2,2
261434,1,0,0,0,0,0,1,0
261435,0,0,0,0,0,0,0,0
261436,2,1,0,0,0,0,1,0
261437,5,1,1,0,0,0,1,2
261438,5,2,2,0,0,0,1,0
261439,5,0,1,0,0,2,0,2
261440,6,1,1,0,0,1,1,2
261441,5,1,1,0,0,1,1,1
261442,4,0,1,0,0,1,1,1
261443,4,1,1,0,0,1,1,0
261444,6,1,1,0,0,1,2,1
261445,6,0,0,0,0,0,2,4
261446,9,1,2,0,0,2,2,4
261447,4,1,0,0,0,1,1,1
261450,9,5,1,0,0,3,4,2
261451,0,0,0,0,0,0,0,0
261452,3,0,1,0,0,0,1,1
261453,2,1,0,0,0,0,1,0
261454,5,1,1,0,0,0,2,1
261455,2,0,0,0,0,0,2,0
261456,0,0,0,0,0,0,0,0
261457,1,0,0,0,0,0,1,0
261458,4,1,1,0,0,1,0,1
261459,2,0,0,0,0,0,1,1
261460,9,3,1,0,0,1,3,2
261461,0,0,0,0,0,0,0,0
261462,6,3,1,0,0,0,1,1
261463,0,0,0,0,0,0,0,0
261464,1,0,0,0,0,0,1,0
261465,0,0,0,0,0,0,0,0
261466,0,0,0,0,0,0,0,0
261467,0,0,0,0,0,0,0,0
261468,1,0,0,0,0,0,0,1
261469,1,0,0,0,0,0,1,0
261471,0,0,0,0,0,0,0,0
261472,0,0,0,0,0,0,0,0
261473,0,0,0,0,0,0,0,0
261474,0,0,0,0,0,0,0,0
261475,0,0,0,0,0,0,0,0
261476,0,0,0,0,0,0,0,0
261477,0,0,0,0,0,0,0,0
261480,4,0,1,0,0,0,2,1
261481,6,1,1,0,0,2,1,1
261482,0,0,0,0,0,0,0,0
261483,9,2,2,0,0,3,7,1
261484,0,0,0,0,0,0,0,0
261485,5,0,3,0,0,1,1,0
261486,9,4,3,0,0,3,3,2
261487,9,5,2,0,0,6,2,3
261488,8,0,1,0,0,1,4,2
261489,9,4,5,0,0,2,5,2
261490,9,2,2,0,0,2,0,3
261491,9,5,0,0,0,4,4,3
261494,2,0,0,0,0,1,1,0
261495,5,1,0,0,0,1,2,1
261496,1,0,0,0,0,0,1,0
261497,1,0,0,0,0,0,1,0
261498,9,9,9,0,0,9,9,0
261499,9,2,9,0,0,6,9,8
261525,0,0,0,0,0,0,0,0
261527,0,0,0,0,0,0,0,0
261528,0,0,0,0,0,0,0,0
261529,0,0,0,0,0,0,0,0
261530,0,0,0,0,0,0,0,0
261540,0,0,0,0,0,0,0,0
261542,0,0,0,0,0,0,0,0
261544,0,0,0,0,0,0,0,0
261546,0,0,0,0,0,0,0,0
261548,1,0,0,0,0,0,1,0
261550,1,1,0,0,0,0,0,0
261554,0,0,0,0,0,0,0,0
261555,0,0,0,0,0,0,0,0
261562,0,0,0,0,0,0,0,0
261564,0,0,0,0,0,0,0,0
261566,0,0,0,0,0,0,0,0
261568,0,0,0,0,0,0,0,0
261572,0,0,0,0,0,0,0,0
261574,0,0,0,0,0,0,0,0
261580,0,0,0,0,0,0,0,0
261581,0,0,0,0,0,0,0,0
261582,0,0,0,0,0,0,0,0
261583,0,0,0,0,0,0,0,0
261584,0,0,0,0,0,0,0,0
261585,0,0,0,0,0,0,0,0
261586,0,0,0,0,0,0,0,0
261587,1,1,0,0,0,0,0,0
261588,0,0,0,0,0,0,0,0
261589,0,0,0,0,0,0,0,0
261590,0,0,0,0,0,0,0,0
261591,0,0,0,0,0,0,0,0
261592,0,0,0,0,0,0,0,0
261594,0,0,0,0,0,0,0,0
261596,0,0,0,0,0,0,0,0
261597,1,0,0,0,0,0,1,0
261598,0,0,0,0,0,0,0,0
261599,0,0,0,0,0,0,0,0
261601,0,0,0,0,0,0,0,0
261602,0,0,0,0,0,0,0,0
261603,9,9,2,0,0,5,9,4
261604,0,0,0,0,0,0,0,0
261605,0,0,0,0,0,0,0,0
261606,0,0,0,0,0,0,0,0
261607,0,0,0,0,0,0,0,0
261610,0,0,0,0,0,0,0,0
261611,0,0,0,0,0,0,0,0
261612,0,0,0,0,0,0,0,0
261613,0,0,0,0,0,0,0,0
261614,0,0,0,0,0,0,0,0
261615,0,0,0,0,0,0,0,0
261616,0,0,0,0,0,0,0,0
261636,0,0,0,0,0,0,0,0
261637,0,0,0,0,0,0,0,0
261640,0,0,0,0,0,0,0,0
261641,0,0,0,0,0,0,0,0
261643,0,0,0,0,0,0,0,0
261644,0,0,0,0,0,0,0,0
261645,0,0,0,0,0,0,0,0
261646,0,0,0,0,0,0,0,0
261647,0,0,0,0,0,0,0,0
261649,0,0,0,0,0,0,0,0
261650,0,0,0,0,0,0,0,0
261652,0,0,0,0,0,0,0,0
261653,0,0,0,0,0,0,0,0
261654,0,0,0,0,0,0,0,0
261655,0,0,0,0,0,0,0,0
261656,0,0,0,0,0,0,0,0
261658,0,0,0,0,0,0,0,0
261663,0,0,0,0,0,0,0,0
261664,0,0,0,0,0,0,0,0
261665,4,1,0,0,0,0,3,0
261666,0,0,0,0,0,0,0,0
261667,0,0,0,0,0,0,0,0
261668,0,0,0,0,0,0,0,0
261669,0,0,0,0,0,0,0,0
261670,0,0,0,0,0,0,0,0
261671,0,0,0,0,0,0,0,0
261672,0,0,0,0,0,0,0,0
261700,1,0,0,0,0,0,0,1
261701,1,0,0,0,0,1,0,0
261702,9,2,4,0,0,2,1,3
261703,8,1,2,0,0,0,2,3
261704,0,0,0,0,0,0,0,0
261705,5,0,0,0,0,0,2,3
261706,8,2,0,0,0,0,2,4
261707,8,2,2,0,0,0,0,4
261708,8,3,1,0,0,1,0,3
261709,6,0,3,0,0,0,0,3
261710,9,3,0,0,0,1,0,6
261711,6,0,0,0,0,1,2,3
261714,4,0,0,0,0,2,0,2
261715,3,1,0,0,0,0,0,2
261716,6,3,0,0,0,0,0,3
261717,9,2,2,0,0,0,2,4
261718,9,1,0,0,0,0,2,6
261719,9,3,4,0,0,6,4,5
261728,3,1,0,0,0,0,1,1
261729,7,0,3,0,0,2,2,0
261732,9,8,5,0,0,0,3,7
261733,3,0,0,0,0,0,0,3
261734,9,5,0,0,0,3,2,5
261735,9,2,2,0,0,2,4,3
261736,9,1,2,0,0,2,2,3
261737,6,1,0,0,0,1,0,4
261738,9,2,2,0,0,0,1,5
261739,5,1,0,0,0,1,0,3
261740,3,0,0,0,0,0,0,3
261741,3,0,0,0,0,0,0,3
261742,5,1,0,0,0,1,1,2
261743,5,0,1,0,0,0,0,4
261744,5,2,1,0,0,0,0,2
261745,4,0,0,0,0,0,0,4
261746,4,0,0,0,0,0,0,4
261747,7,3,0,0,0,0,0,4
261748,9,2,0,0,0,2,0,5
261749,4,0,2,0,0,2,0,0
261750,7,0,0,0,0,2,1,4
261751,6,0,2,0,0,0,0,4
261770,6,1,0,0,0,0,0,5
261771,9,2,2,0,0,0,2,4
261772,9,1,0,0,0,1,3,4
261773,9,5,0,0,0,1,0,4
261774,7,3,0,0,0,0,0,4
261775,5,0,1,0,0,0,1,3
261776,5,1,0,0,0,0,0,4
261777,3,0,0,0,0,0,0,3
261778,1,0,0,0,0,0,0,1
261779,9,4,2,0,0,2,0,4
261780,3,0,0,0,0,0,1,2
261781,6,1,0,0,0,0,0,5
261782,9,2,2,0,0,1,0,4
261783,5,1,0,0,0,0,2,2
261784,7,1,2,0,0,0,2,2
261785,8,2,1,0,0,2,0,3
261786,2,0,0,0,0,0,0,2
261787,0,0,0,0,0,0,0,0
261788,9,3,3,0,0,0,3,2
261789,9,5,2,0,0,1,4,9
261790,9,6,2,0,0,1,5,4
261791,7,1,0,0,0,2,0,4
261820,4,1,0,0,0,0,0,3
261821,7,0,2,0,0,2,0,3
261822,5,2,0,0,0,0,2,1
261823,4,0,0,0,0,0,0,4
261824,6,1,1,0,0,0,3,1
261825,5,1,0,0,0,0,1,3
261826,9,2,1,0,0,1,1,5
261827,5,1,0,0,0,0,2,2
261828,4,0,1,0,0,0,0,3
261829,7,1,0,0,0,2,0,4
261830,9,3,2,0,0,1,3,8
261831,4,0,1,0,0,2,0,1
261832,4,0,0,0,0,2,0,2
261833,8,1,1,0,0,1,2,3
261834,3,1,0,0,0,0,1,1
261835,6,0,0,0,0,0,4,2
261836,3,0,0,0,0,0,0,3
261837,9,6,1,0,0,0,1,5
261838,5,0,0,0,0,0,2,3
261839,9,2,4,0,0,2,2,2
261840,8,2,1,0,0,2,0,3
261841,9,0,4,0,0,0,2,3
261842,3,0,1,0,0,1,0,1
261843,3,0,2,0,0,0,0,1
261844,9,6,6,0,0,2,2,4
261845,5,2,0,0,0,0,0,3
261846,9,2,4,0,0,2,0,4
261847,9,2,4,0,0,5,2,9
261848,9,1,4,0,0,0,1,4
261849,9,3,3,0,0,1,2,4
261870,9,2,1,0,0,1,2,4
261871,9,3,1,0,0,1,3,4
261872,9,4,1,0,0,1,3,8
261873,5,1,0,0,0,1,1,2
261874,9,2,1,0,0,2,0,4
261875,9,1,2,0,0,2,1,4
261876,8,2,5,0,0,1,0,0
261877,9,3,1,0,0,3,3,8
261900,0,0,0,0,0,0,0,0
261904,9,4,2,0,0,2,2,2
261905,6,3,0,0,0,0,1,2
261906,0,0,0,0,0,0,0,0
261907,0,0,0,0,0,0,0,0
261908,8,0,3,0,0,3,0,2
261909,9,3,3,0,0,5,2,8
261912,0,0,0,0,0,0,0,0
261913,6,2,0,0,0,1,0,3
261914,4,1,1,0,0,1,0,1
261915,2,1,0,0,0,0,0,1
261916,2,1,0,0,0,0,0,1
261917,9,1,2,0,0,1,1,5
261918,4,1,1,0,0,0,0,2
261919,3,1,0,0,0,0,0,2
261920,4,1,1,0,0,1,0,1
261921,1,0,0,0,0,0,0,1
261922,0,0,0,0,0,0,0,0
261923,0,0,0,0,0,0,0,0
261926,5,1,1,0,0,0,0,3
261927,9,0,1,0,0,0,4,4
261930,5,2,1,0,0,0,1,1
261931,2,0,0,0,0,0,0,2
261932,5,2,0,0,0,0,0,3
261933,7,2,0,0,0,0,0,5
261934,0,0,0,0,0,0,0,0
261935,0,0,0,0,0,0,0,0
261936,9,3,0,0,0,0,2,4
261937,4,0,0,0,0,0,2,2
261938,5,0,1,0,0,0,3,1
261939,2,0,0,0,0,0,0,2
261940,4,1,0,0,0,0,0,3
261941,6,0,0,0,0,2,1,3
261942,9,3,2,0,0,4,0,9
261943,7,0,1,0,0,3,0,3
261944,3,1,0,0,0,0,0,2
261945,4,1,1,0,0,0,0,2
261946,9,3,2,0,0,1,2,5
261947,4,2,0,0,0,0,0,2
261948,5,1,0,0,0,0,2,2
261949,6,1,1,0,0,0,0,4
261950,5,1,1,0,0,0,1,2
261951,4,1,0,0,0,0,1,2
261952,5,2,0,0,0,0,0,3
261953,7,1,1,0,0,1,1,3
261954,4,2,1,0,0,0,0,1
261955,2,0,0,0,0,1,0,1
261956,1,0,0,0,0,0,0,1
261957,2,1,0,0,0,0,0,1
261960,0,0,0,0,0,0,0,0
261961,0,0,0,0,0,0,0,0
261962,4,1,0,0,0,1,0,2
261963,3,0,0,0,0,0,0,3
261966,4,0,1,0,0,0,0,3
261967,5,2,1,0,0,0,0,2
261970,4,2,0,0,0,0,0,2
261971,8,1,0,0,0,3,0,4
261976,7,2,1,0,0,1,2,1
261977,6,3,1,0,0,1,0,1
261978,0,0,0,0,0,0,0,0
261979,0,0,0,0,0,0,0,0
261980,2,1,0,0,0,0,0,1
261981,5,2,1,0,0,1,1,0
261982,7,0,0,0,0,4,2,1
261983,9,4,5,0,0,3,2,2
261984,9,3,3,0,0,6,2,2
261985,9,9,8,0,0,8,3,7
261986,7,1,2,0,0,0,2,2
261987,3,2,0,0,0,0,0,1
261988,9,3,1,0,0,2,2,2
261989,5,2,0,0,0,1,0,2
261990,8,1,1,0,0,2,3,1
261991,9,2,2,0,0,7,5,0
261992,9,1,2,0,0,2,4,1
261993,0,0,0,0,0,0,0,0
261997,0,0,0,0,0,0,0,0
261998,9,5,4,0,0,5,8,2
261999,9,2,4,0,0,3,3,1
262000,9,7,9,0,0,7,9,7
262001,9,3,9,0,0,7,0,6
262002,9,3,5,0,0,3,5,6
262004,9,4,8,0,0,2,6,8
262005,9,3,2,0,0,4,1,4
262006,9,9,9,0,0,9,9,9
262007,9,1,2,0,0,1,1,5
262009,9,5,4,0,0,6,6,9
262010,9,9,7,0,0,8,4,9
262011,9,0,1,0,0,5,7,2
262012,8,0,0,0,0,5,0,3
262015,9,9,5,0,0,8,2,2
262016,9,9,5,0,0,1,9,8
262017,9,1,5,0,0,1,9,3
262018,3,0,0,0,0,0,3,0
262019,9,7,9,0,0,4,5,9
262020,9,6,3,0,0,2,1,5
262023,9,9,2,0,0,6,3,0
262025,9,9,9,0,0,9,0,0
262026,9,9,9,0,0,9,9,9
262028,0,0,0,0,0,0,0,0
262029,7,0,2,0,0,1,3,1
262030,1,0,0,0,0,0,0,1
262031,7,2,2,0,0,1,1,1
262035,9,0,0,0,0,0,9,0
262036,9,0,0,0,0,0,9,0
262040,9,9,9,0,0,9,9,9
262045,7,0,0,0,0,0,0,7
262047,2,0,0,0,0,1,0,1
262055,9,5,9,0,0,2,9,9
262059,9,0,8,0,0,0,0,2
262060,9,0,6,0,0,9,1,0
262061,9,0,5,0,0,4,2,0
262062,9,3,9,0,0,3,6,0
262063,9,4,1,0,0,5,4,2
262064,8,2,2,0,0,1,1,2
262065,9,2,0,0,0,2,1,4
262067,9,0,0,0,0,5,0,4
262068,5,3,1,0,0,1,0,0
262069,9,4,3,0,0,3,3,2
262071,3,0,1,0,0,0,1,1
262085,9,9,0,0,0,9,2,5
262096,9,9,9,0,0,9,9,9
262105,9,9,0,0,0,0,0,0
262106,9,9,9,0,0,5,4,1
262125,9,4,4,0,0,3,8,9
262135,9,1,9,0,0,4,9,0
262136,9,9,9,0,0,9,9,9
262139,9,9,9,0,0,5,6,3
262141,9,4,9,0,0,4,9,9
262142,9,4,2,0,0,2,4,2
262143,9,7,7,0,0,8,9,5
262144,9,4,2,0,0,2,5,2
262147,9,5,2,0,0,2,4,4
262152,7,1,2,0,0,0,3,1
262153,6,3,1,0,0,0,1,1
262154,9,2,1,0,0,1,8,2
262157,9,2,1,0,0,1,2,3
262158,7,2,1,0,0,2,2,0
262161,9,3,9,0,0,3,0,1
262163,9,6,3,0,0,1,2,2
262164,9,6,1,0,0,2,3,4
262166,9,9,9,0,0,9,9,9
262169,5,2,1,0,0,1,1,0
262171,6,2,1,0,0,0,1,2
262174,5,2,2,0,0,0,1,0
262175,9,9,4,0,0,9,9,9
262176,0,0,0,0,0,0,0,0
262178,5,1,1,0,0,1,1,1
262183,1,0,0,0,0,0,0,1
262184,2,0,0,0,0,0,1,1
262185,9,9,9,0,0,9,9,9
262186,5,3,1,0,0,0,0,1
262187,9,9,9,0,0,9,9,5
262188,0,0,0,0,0,0,0,0
262189,0,0,0,0,0,0,0,0
262191,0,0,0,0,0,0,0,0
262192,0,0,0,0,0,0,0,0
262193,0,0,0,0,0,0,0,0
262194,0,0,0,0,0,0,0,0
262195,9,9,9,0,0,9,9,9
262196,9,9,9,0,0,9,9,9
262197,0,0,0,0,0,0,0,0
262198,0,0,0,0,0,0,0,0
262199,3,0,0,0,0,0,3,0
262200,8,0,3,0,0,0,4,1
262201,0,0,0,0,0,0,0,0
262202,9,9,9,0,0,9,9,9
262203,9,0,4,0,0,5,7,2
262204,6,0,2,0,0,3,1,0
262207,9,4,3,0,0,3,4,2
262209,4,0,1,0,0,0,3,0
262213,0,0,0,0,0,0,0,0
262214,9,2,7,0,0,3,7,0
262215,0,0,0,0,0,0,0,0
262216,9,2,3,0,0,1,2,1
262217,8,2,1,0,0,1,2,2
262218,9,5,2,0,0,2,1,1
262219,9,5,6,0,0,1,3,4
262221,9,4,4,0,0,3,9,4
262222,9,7,4,0,0,5,9,2
262223,9,0,3,0,0,0,1,6
262224,9,3,7,0,0,1,4,4
262225,9,1,1,0,0,1,6,1
262226,9,0,3,0,0,8,5,0
262227,9,7,9,0,0,6,9,1
262228,9,9,9,0,0,9,9,7
262229,9,5,6,0,0,6,2,3
